subscriber_id,age,gender,subscription_tenure_months,region,payment_method,support_tickets_raised,satisfaction_score,promo_discount_pct,days_since_last_activity,monthly_spend_eur,churn,live_sports_subscriber,sports_events_watched_month,favourite_live_sport,live_event_spike_signup,stream_quality_preference,bets_placed_total,avg_bet_amount_eur,avg_betting_odds,betting_win_rate,total_stake_eur,total_gain_eur,total_ggr,favourite_sport,preferred_bet_type,betting_enabled,responsible_gambling_flag,betting_profile,game_genre_preference,gaming_playtime_hours_weekly,in_app_purchases_gaming,gaming_sessions_per_week,avg_gaming_session_mins,gaming_engagement_level,ott_gaming_app_used,acquisition_channel,acquisition_campaign_type,ad_spend_eur,ctr,conversion_rate,time_on_site_mins,loyalty_points,roas,used_free_trial,promo_discount_applied,avg_session_duration_mins,titles_watched_per_month,series_completion_rate,content_genre_preference,peak_viewing_hour,primary_device,num_devices_registered,download_feature_used,live_to_vod_ratio,subscription_plan,payment_failures,plan_change_history,data_source
SUB-01975,55.0,Male,15.0,EMEA,PayPal,0.0,7.0,16.09,272.0,49.64,0,Yes,11.0,Football,No,4K,17.0,84.3,6.19,0.41,1433.15,1015.35,417.8,Tennis,single,Yes,No,Regular,Action,16.417099076603797,1.0,15.0,122.0,High,Yes,PPC,Retention,5468.341619,0.2002006801,0.1481537204,2.756623292,2510.0,419.17,Yes,No,75.2,66.0,0.15,Reality,Evening,Smart TV,2.0,No,0.74,Standard,1.0,No Change,OTT_PLATFORM
SUB-01976,32.0,Female,18.0,AMER,Debit Card,3.0,8.0,15.69,202.0,51.2,0,No,0.0,Not Applicable,No,HD,24.0,33.29,4.93,0.42,798.85,965.31,-166.46,Football,single,Yes,No,Regular,Action,20.93785693647657,0.0,17.0,129.0,High,Yes,Email,Awareness,9269.409864,0.1648257002,0.07413784947,4.075613753,389.0,428.5,No,No,226.1,62.0,0.58,Reality,Evening,Tablet,2.0,No,0.52,Standard,0.0,No Change,OTT_PLATFORM
SUB-01977,51.0,Male,18.0,APAC,PayPal,2.0,6.0,6.19,160.0,39.54,0,Yes,13.0,Tennis,No,4K,18.0,214.28,5.78,0.44,3857.05,6608.64,-2751.59,Football,single,Yes,No,Regular,Action,2.3058092371696244,0.0,3.0,174.0,High,Yes,Social Media,Conversion,6547.416441,0.2791047815,0.1541218741,14.71153421,3290.0,335.02,No,Yes,65.9,47.0,0.66,Thriller,Evening,Smart TV,2.0,No,0.91,Standard,0.0,Upgraded,OTT_PLATFORM
SUB-01978,52.0,Female,52.0,LATAM,Debit Card,2.0,5.0,18.6,64.0,55.74,0,Yes,10.0,F1,No,HD,22.0,216.51,5.11,0.32,4763.3,5173.11,-409.81,Football,single,Yes,No,Regular,Strategy,5.271784875845974,1.0,11.0,179.0,High,Yes,Referral,Consideration,7902.972422,0.1545231766,0.05554418945,9.375551498,3576.0,329.83,No,No,106.0,62.0,0.19,Kids,Evening,Console,5.0,Yes,0.65,Premium,0.0,Upgraded,OTT_PLATFORM
SUB-01979,66.0,Female,41.0,EMEA,Credit Card,2.0,10.0,12.83,84.0,60.92,0,No,0.0,Not Applicable,No,HDR,18.0,207.13,4.35,0.5,3728.3,3778.65,-50.35,Football,single,Yes,No,Regular,RPG,11.753951173842424,0.0,1.0,95.0,Low,No,PPC,Consideration,4463.69876,0.1470025934,0.1776708632,1.495616058,4818.0,405.74,Yes,Yes,210.1,77.0,0.39,Comedy,Late Night,Mobile,1.0,No,0.21,Basic,0.0,No Change,OTT_PLATFORM
SUB-01980,42.0,Female,24.0,EMEA,Debit Card,3.0,4.0,18.57,73.0,42.0,0,No,0.0,Not Applicable,No,4K,13.0,39.02,4.13,0.38,507.2,337.06,170.14,Football,single,Yes,No,Casual,Simulation,22.30568991182373,0.0,2.0,149.0,Low,No,Social Media,Conversion,8316.993997,0.2552238649,0.03473679964,8.525143521,111.0,351.2,No,Yes,202.9,11.0,0.95,Drama,Evening,Tablet,1.0,Yes,0.16,Standard,0.0,Downgraded,OTT_PLATFORM
SUB-01981,41.0,Female,2.0,EMEA,Credit Card,1.0,9.0,18.52,60.0,51.56,0,Yes,18.0,F1,Yes,HD,17.0,30.78,5.02,0.29,523.25,248.43,274.82,Football,single,Yes,No,Regular,Simulation,15.037950831098712,1.0,1.0,145.0,Low,No,SEO,Awareness,5896.094536,0.014997623,0.1863230675,1.716293435,2135.0,358.47,Yes,No,48.7,27.0,0.25,News,Evening,Smart TV,6.0,No,0.37,Family,0.0,Upgraded,OTT_PLATFORM
SUB-01982,29.0,Male,40.0,LATAM,PayPal,1.0,8.0,7.96,354.0,56.34,0,No,0.0,Not Applicable,No,HDR,18.0,162.24,3.98,0.33,2920.35,1142.1,1778.25,Football,single,Yes,No,Regular,RPG,2.3613918335689856,0.0,12.0,114.0,High,Yes,Email,Consideration,436.0043143,0.1089921647,0.1414526754,1.240240616,88.0,211.18,No,No,193.6,43.0,0.67,Reality,Late Night,Smart TV,6.0,Yes,0.35,Standard,0.0,No Change,OTT_PLATFORM
SUB-01983,35.0,Male,20.0,LATAM,PayPal,1.0,5.0,10.71,147.0,43.0,0,No,0.0,Not Applicable,No,4K,10.0,5.3,2.09,0.6,53.05,56.98,-3.93,Football,single,Yes,No,Casual,Simulation,8.719463589614367,0.0,16.0,124.0,High,Yes,Social Media,Retention,6842.616672,0.2020515933,0.02747269501,5.823275623,4646.0,73.27,Yes,Yes,112.7,42.0,0.74,Kids,Evening,Mobile,1.0,No,0.41,Standard,0.0,No Change,OTT_PLATFORM
SUB-01984,44.0,Female,34.0,APAC,Debit Card,3.0,1.0,7.02,47.0,32.35,0,No,0.0,Not Applicable,No,4K,22.0,145.47,5.02,0.45,3200.35,4331.11,-1130.76,Football,single,Yes,No,Regular,Sports,6.511365441303734,0.0,13.0,129.0,Medium,Yes,PPC,Consideration,8997.02129,0.07687276494,0.1138193416,8.256060074,297.0,329.74,Yes,Yes,118.5,16.0,0.45,Comedy,Evening,Console,6.0,Yes,0.18,Standard,0.0,No Change,OTT_PLATFORM
SUB-01985,44.0,Male,43.0,AMER,PayPal,4.0,8.0,16.62,223.0,55.11,0,Yes,18.0,Basketball,Yes,HD,14.0,38.81,3.77,0.57,543.35,462.32,81.03,Football,single,Yes,No,Casual,Strategy,9.217850124276197,0.0,14.0,143.0,High,Yes,Email,Awareness,1753.432829,0.128542223,0.1137788747,9.666843703,1705.0,402.16,No,No,36.4,39.0,0.94,Reality,Afternoon,Mobile,1.0,No,0.98,Standard,0.0,Upgraded,OTT_PLATFORM
SUB-01986,33.0,Female,26.0,AMER,Debit Card,3.0,8.0,12.56,158.0,50.38,1,Yes,18.0,F1,Yes,HDR,20.0,35.54,4.48,0.15,710.8,158.48,552.32,Football,single,Yes,No,Regular,Strategy,4.609360556260051,0.0,12.0,33.0,Medium,Yes,Email,Awareness,3549.48094,0.2306076832,0.01077853152,13.40393494,4252.0,139.02,No,No,23.9,48.0,0.74,Comedy,Late Night,Console,2.0,No,0.15,Basic,2.0,No Change,OTT_PLATFORM
SUB-01987,44.0,Female,7.0,AMER,PayPal,0.0,7.0,18.93,47.0,47.73,0,No,0.0,Not Applicable,No,4K,21.0,14.03,4.36,0.57,294.7,328.79,-34.09,Football,single,Yes,No,Regular,Simulation,9.043782263088849,1.0,4.0,114.0,Medium,Yes,PPC,Retention,5180.868982,0.2738724134,0.1462796421,8.750676782,2434.0,331.39,No,No,176.1,56.0,0.46,Drama,Evening,Tablet,3.0,No,0.65,Basic,0.0,No Change,OTT_PLATFORM
SUB-01988,25.0,Male,38.0,EMEA,Credit Card,3.0,7.0,8.12,289.0,49.05,0,No,0.0,Not Applicable,No,4K,14.0,141.92,3.51,0.36,1986.9,1293.48,693.42,Football,single,Yes,No,Casual,Simulation,12.672016352031894,1.0,13.0,154.0,High,Yes,Social Media,Retention,7889.940965,0.2645794518,0.08800364189,7.30161028,1751.0,342.4,No,No,121.7,63.0,0.57,Drama,Evening,Tablet,2.0,Yes,0.01,Basic,0.0,No Change,OTT_PLATFORM
SUB-01989,63.0,Male,30.0,AMER,PayPal,3.0,8.0,15.33,210.0,53.0,0,Yes,8.0,Football,No,HDR,18.0,220.53,3.67,0.56,3969.6,3937.78,31.82,Football,single,Yes,No,Regular,Simulation,6.355484588216756,0.0,0.0,149.0,Low,No,PPC,Retention,9883.980102,0.1369900393,0.0341396072,9.619664836,4688.0,325.21,Yes,Yes,107.7,74.0,0.69,Documentary,Late Night,Mobile,6.0,Yes,0.41,Premium,0.0,Upgraded,OTT_PLATFORM
SUB-01990,42.0,Female,42.0,EMEA,Credit Card,0.0,1.0,19.84,21.0,42.66,0,No,0.0,Not Applicable,No,HD,22.0,220.24,5.65,0.41,4845.3,6728.04,-1882.74,Football,single,Yes,No,Regular,Strategy,19.50763011346176,1.0,5.0,106.0,Medium,Yes,PPC,Consideration,1133.331595,0.1412482101,0.04109221816,10.35981095,4041.0,48.67,Yes,No,176.4,56.0,0.59,Comedy,Late Night,Smart TV,3.0,No,0.31,Standard,0.0,No Change,OTT_PLATFORM
SUB-01991,34.0,Female,5.0,APAC,Debit Card,3.0,3.0,14.98,351.0,34.28,0,No,0.0,Not Applicable,No,HD,24.0,32.77,3.74,0.29,786.4,550.16,236.24,Football,single,Yes,No,Regular,Strategy,18.37324217773833,0.0,17.0,73.0,Medium,Yes,Social Media,Consideration,4284.799523,0.05111940201,0.038823882,5.339789261,1436.0,31.64,No,Yes,184.9,73.0,0.88,Comedy,Afternoon,Smart TV,3.0,No,0.38,Family,3.0,No Change,OTT_PLATFORM
SUB-01992,46.0,Male,11.0,EMEA,Debit Card,4.0,4.0,6.03,319.0,30.28,0,Yes,7.0,Boxing,Yes,4K,23.0,36.76,4.62,0.26,845.4,497.6,347.8,Football,single,Yes,No,Regular,RPG,0.2527404029153821,0.0,12.0,77.0,Medium,Yes,Email,Awareness,8231.481747,0.1616364446,0.173394349,11.62078532,2657.0,190.23,Yes,No,42.3,73.0,0.36,Documentary,Evening,Console,1.0,No,0.5,Premium,0.0,No Change,OTT_PLATFORM
SUB-01993,25.0,Female,1.0,APAC,Debit Card,1.0,6.0,13.83,231.0,40.83,0,No,0.0,Not Applicable,No,SD,20.0,389.74,4.08,0.4,7794.75,6361.98,1432.77,Football,single,Yes,Yes,Regular,RPG,12.430716860761343,0.0,19.0,131.0,High,Yes,SEO,Retention,4486.708835,0.1575276808,0.1393930895,1.464387019,3248.0,242.08,No,No,148.4,69.0,0.3,Reality,Late Night,Console,4.0,Yes,0.6,Premium,0.0,No Change,OTT_PLATFORM
SUB-01994,32.0,Male,34.0,APAC,Credit Card,3.0,10.0,7.7,298.0,55.98,0,Yes,10.0,F1,No,4K,18.0,210.5,4.78,0.33,3788.95,1904.66,1884.29,Football,single,Yes,No,Regular,Simulation,6.645607742147806,0.0,9.0,128.0,Medium,Yes,Referral,Conversion,9778.528073,0.03519808189,0.1035088741,4.846419061,2911.0,158.45,Yes,No,36.8,75.0,0.21,Thriller,Morning,Tablet,5.0,No,0.58,Premium,0.0,No Change,OTT_PLATFORM
SUB-01995,44.0,Female,56.0,AMER,Debit Card,2.0,10.0,5.46,105.0,63.44,0,No,0.0,Not Applicable,No,HD,23.0,341.49,5.0,0.26,7854.2,4083.26,3770.94,Football,single,Yes,Yes,Regular,Action,22.62888002692644,0.0,4.0,161.0,Medium,Yes,PPC,Consideration,9524.99048,0.2386226394,0.1972378028,1.549619917,473.0,434.47,No,Yes,181.6,42.0,0.04,News,Late Night,Smart TV,4.0,No,0.63,Basic,1.0,No Change,OTT_PLATFORM
SUB-01996,63.0,Female,1.0,AMER,Debit Card,1.0,9.0,10.02,126.0,45.82,0,No,0.0,Not Applicable,No,HD,15.0,141.51,7.46,0.2,2122.65,1461.27,661.38,Football,single,Yes,No,Regular,Strategy,2.815045960578093,0.0,7.0,80.0,Medium,Yes,Social Media,Awareness,620.427742,0.08572153485,0.1474924766,13.90344046,2193.0,177.87,Yes,No,159.4,22.0,0.04,Thriller,Evening,Smart TV,3.0,No,0.84,Standard,0.0,No Change,OTT_PLATFORM
SUB-01997,44.0,Male,19.0,EMEA,Credit Card,5.0,5.925,8.99,299.0,31.69,0,No,0.0,Not Applicable,No,HD,17.0,171.82,3.54,0.47,2920.9,2419.44,501.46,Football,single,Yes,No,Regular,Strategy,21.303729213582766,0.0,17.0,80.0,Medium,Yes,PPC,Awareness,7830.388714,0.03855347119,0.1189066884,10.500382,336.0,293.82,No,No,229.8,26.0,0.87,Kids,Evening,Console,4.0,No,0.89,Family,0.0,No Change,OTT_PLATFORM
SUB-01998,69.0,Male,2.0,LATAM,PayPal,1.0,6.0,16.83,68.0,43.89,1,Yes,2.0,Cricket,No,HD,6.0,33.78,6.29,0.17,202.65,52.58,150.07,Football,single,Yes,No,Casual,Action,10.71203955049152,0.0,4.0,19.0,Low,No,Social Media,Consideration,6774.455367,0.01749393033,0.04549574557,13.65916216,1581.0,294.04,Yes,Yes,21.2,57.0,0.68,Reality,Evening,Smart TV,6.0,No,0.74,Basic,2.0,No Change,OTT_PLATFORM
SUB-01999,24.0,Male,21.0,AMER,Debit Card,0.0,9.0,10.61,26.0,52.86,0,Yes,1.0,Football,Yes,HD,21.0,338.38,6.28,0.24,7105.9,4996.79,2109.11,Football,single,Yes,Yes,Regular,Strategy,7.775817063807221,0.0,11.0,153.0,High,Yes,PPC,Consideration,6965.694833,0.0721134564,0.06120600041,7.834069936,1453.0,238.19,No,No,18.4,36.0,0.66,Documentary,Evening,Desktop,3.0,No,0.08,Standard,1.0,No Change,OTT_PLATFORM
SUB-02000,20.0,Female,20.0,AMER,PayPal,2.0,9.0,15.99,161.0,54.45,0,Yes,19.0,F1,No,SD,19.0,70.33,6.03,0.47,1336.2,1786.26,-450.06,Football,single,Yes,No,Regular,Sports,22.32232320920984,1.0,7.0,54.0,Medium,Yes,PPC,Retention,3672.103987,0.1341148843,0.1449758034,11.74208999,2015.0,218.05,No,No,71.3,5.0,0.61,Thriller,Morning,Smart TV,2.0,No,0.96,Basic,0.0,No Change,OTT_PLATFORM
SUB-02001,46.0,Female,23.0,LATAM,PayPal,1.0,6.0,5.24,108.0,43.74,0,Yes,2.0,Football,Yes,HD,11.0,12.39,4.27,0.36,136.25,54.38,81.87,Football,single,Yes,No,Casual,Strategy,22.97227740547733,0.0,12.0,166.0,High,Yes,SEO,Retention,7882.253669,0.0951960395,0.162922278,7.762592685,2505.0,84.41,No,Yes,66.5,64.0,0.85,News,Evening,Mobile,6.0,No,0.95,Standard,0.0,No Change,OTT_PLATFORM
SUB-02002,61.0,Female,21.0,LATAM,Debit Card,4.0,5.0,5.22,289.0,33.36,0,Yes,4.0,Football,Yes,4K,13.0,93.02,4.33,0.0,1209.3,0.0,1209.3,Football,multiple,Yes,No,Casual,Strategy,8.124402500706385,0.0,5.0,179.0,Medium,Yes,Social Media,Conversion,2523.701638,0.0110121307,0.1077142248,7.897171446,910.0,222.86,No,No,63.0,5.0,0.48,Documentary,Morning,Desktop,2.0,No,0.71,Basic,0.0,No Change,OTT_PLATFORM
SUB-02003,41.0,Female,24.0,AMER,Debit Card,1.0,3.0,5.44,305.0,34.61,0,No,0.0,Not Applicable,No,4K,18.0,334.44,3.19,0.33,6019.85,2269.49,3750.36,Football,single,Yes,Yes,Regular,Simulation,11.392381182703446,1.0,5.0,89.0,Medium,Yes,Email,Awareness,8136.396927,0.04672931366,0.1485016334,3.336501718,4798.0,105.82,Yes,Yes,218.0,49.0,0.87,News,Evening,Smart TV,6.0,Yes,0.52,Standard,2.0,No Change,OTT_PLATFORM
SUB-02004,20.0,Male,4.0,LATAM,Credit Card,1.0,5.0,8.29,84.0,36.18,0,Yes,18.0,Cricket,No,SD,17.0,71.14,5.69,0.12,1209.45,239.19,970.26,Football,single,Yes,No,Regular,RPG,6.926389788181744,1.0,14.0,38.0,Medium,Yes,Email,Consideration,785.9532106,0.1488755921,0.1484257126,13.85185358,586.0,283.03,No,Yes,63.6,21.0,0.36,Drama,Afternoon,Smart TV,1.0,No,0.25,Premium,0.0,No Change,OTT_PLATFORM
SUB-02005,37.0,Female,12.0,EMEA,Credit Card,2.0,3.0,10.61,41.0,31.42,0,Yes,1.0,Football,No,HD,18.0,172.46,4.38,0.17,3104.35,447.96,2656.39,Football,single,Yes,No,Regular,Simulation,14.00534764168466,0.0,11.0,51.0,Medium,Yes,Email,Conversion,5508.230897,0.1395910165,0.04247239622,8.645729094,3861.0,179.87,Yes,No,68.9,24.0,0.93,Documentary,Late Night,Console,6.0,No,0.76,Basic,0.0,Downgraded,OTT_PLATFORM
SUB-02006,44.0,Female,22.0,APAC,Debit Card,1.0,5.0,14.12,200.0,43.62,0,No,0.0,Not Applicable,No,HD,23.0,38.54,4.73,0.35,886.45,1068.98,-182.53,Football,single,Yes,No,Regular,Strategy,7.90240204776482,0.0,4.0,169.0,Medium,Yes,Referral,Retention,7115.40831,0.2370651564,0.1492752663,2.714287417,3161.0,408.63,No,No,183.5,78.0,0.7,Kids,Evening,Mobile,5.0,No,0.88,Premium,0.0,Downgraded,OTT_PLATFORM
SUB-02007,32.0,Female,20.0,APAC,PayPal,3.0,10.0,19.79,36.0,57.42,0,Yes,14.0,Football,No,HD,16.0,154.94,4.6,0.44,2479.05,2430.6,48.45,Football,single,Yes,No,Regular,Sports,21.90592283693317,1.0,17.0,48.0,Medium,Yes,Social Media,Awareness,5956.065502,0.03327673125,0.01392073073,10.51828165,1743.0,59.09,No,No,110.7,71.0,0.26,Kids,Evening,Tablet,2.0,No,0.67,Basic,0.0,No Change,OTT_PLATFORM
SUB-02008,42.0,Male,18.0,AMER,Credit Card,5.0,10.0,10.32,351.0,49.47,0,No,0.0,Not Applicable,No,HDR,21.0,168.57,4.67,0.38,3540.05,3683.9,-143.85,Football,single,Yes,No,Regular,Simulation,15.168314743080462,1.0,13.0,54.0,Medium,Yes,Referral,Retention,9357.578965,0.2054546978,0.1178055785,2.272077934,2436.0,23.32,No,Yes,187.5,50.0,0.56,Comedy,Evening,Tablet,6.0,Yes,0.63,Basic,0.0,No Change,OTT_PLATFORM
SUB-02009,47.0,Female,1.0,AMER,Credit Card,1.0,1.0,5.83,234.0,24.82,1,Yes,5.0,Football,Yes,HD,23.0,77.99,6.52,0.3,1793.7,1347.31,446.39,Football,single,Yes,No,Regular,RPG,14.365092830083658,1.0,10.0,64.0,Medium,Yes,Email,Consideration,8217.585395,0.05178338332,0.1918427063,12.51156069,3538.0,286.07,Yes,No,20.4,47.0,0.53,Drama,Evening,Smart TV,5.0,No,0.19,Standard,0.0,Downgraded,OTT_PLATFORM
SUB-02010,31.0,Female,30.0,EMEA,Debit Card,2.0,6.0,7.92,242.0,46.01,0,No,0.0,Not Applicable,No,HD,19.0,237.82,4.71,0.16,4518.5,1229.15,3289.35,Football,single,Yes,No,Regular,Sports,17.274850507317208,0.0,13.0,105.0,Low,No,Email,Awareness,9800.914192,0.1549335818,0.1501332076,5.78999601,4056.0,427.18,Yes,No,119.6,69.0,0.14,Drama,Evening,Smart TV,1.0,No,0.36,Premium,0.0,No Change,OTT_PLATFORM
SUB-02011,44.0,Male,33.0,LATAM,Debit Card,3.0,7.0,18.47,339.0,51.35,1,Yes,13.0,Football,Yes,HD,13.0,162.06,4.39,0.54,2106.75,2378.46,-271.71,Football,single,Yes,No,Casual,RPG,11.654438391028048,1.0,5.0,51.0,Low,No,PPC,Conversion,6421.204706,0.1479734305,0.05137979686,0.5117514828,4711.0,275.05,Yes,No,12.9,64.0,0.59,Reality,Evening,Mobile,6.0,No,0.72,Family,2.0,Upgraded,OTT_PLATFORM
SUB-02012,34.0,Female,24.0,AMER,Debit Card,3.0,2.0,15.49,20.0,35.06,0,Yes,16.0,F1,No,HDR,13.0,88.68,5.81,0.31,1152.85,682.7,470.15,Football,single,Yes,No,Casual,Sports,12.185293691378789,0.0,7.0,156.0,Medium,Yes,Referral,Retention,5770.169422,0.1823316732,0.06948824636,5.967886643,4137.0,303.84,Yes,Yes,19.7,59.0,0.31,Drama,Morning,Smart TV,5.0,Yes,0.02,Basic,0.0,Upgraded,OTT_PLATFORM
SUB-02013,61.0,Female,14.0,APAC,Debit Card,3.0,3.0,16.85,343.0,37.29,0,No,0.0,Not Applicable,No,HD,20.0,155.79,4.0,0.5,3115.85,3312.9,-197.05,Football,single,Yes,No,Regular,Sports,8.792178792918548,1.0,1.0,132.0,Low,No,Referral,Retention,4368.530742,0.2160798881,0.1385253875,13.25485614,140.0,7.05,Yes,No,218.0,45.0,0.05,News,Afternoon,Mobile,6.0,No,0.64,Basic,0.0,Downgraded,OTT_PLATFORM
SUB-02014,37.0,Male,36.0,EMEA,Credit Card,2.0,5.925,6.86,152.0,58.35,1,Yes,2.0,Football,No,4K,21.0,30.64,5.19,0.52,643.4,541.87,101.53,Football,single,Yes,No,Regular,Strategy,3.454064195826666,0.0,9.0,143.0,Medium,Yes,Email,Consideration,8963.983485,0.1623526136,0.1277339792,13.59714197,3283.0,248.98,Yes,Yes,37.7,35.0,0.95,Thriller,Evening,Tablet,2.0,No,0.77,Premium,0.0,No Change,OTT_PLATFORM
SUB-02015,53.0,Female,5.0,EMEA,Credit Card,0.0,9.0,7.02,171.0,46.54,0,No,0.0,Not Applicable,No,HD,21.0,168.66,6.02,0.24,3541.95,4151.59,-609.64,Football,single,Yes,No,Regular,Strategy,1.1129283420609737,0.0,12.0,55.0,Medium,Yes,Social Media,Retention,5092.93473,0.1036383638,0.01498352492,7.386931937,2418.0,404.4,No,Yes,130.1,57.0,0.64,Reality,Late Night,Smart TV,2.0,No,0.33,Premium,0.0,No Change,OTT_PLATFORM
SUB-02016,44.0,Female,11.0,LATAM,Credit Card,2.0,8.0,6.68,216.0,44.5,0,Yes,6.0,Football,No,HD,23.0,742.41,5.82,0.3,17075.45,10030.59,7044.86,Football,single,Yes,Yes,Regular,RPG,7.530653874820016,0.0,7.0,91.0,Medium,Yes,Email,Retention,8079.3847,0.09013976214,0.09713638929,8.888005915,3211.0,24.81,No,No,101.6,75.0,0.88,Drama,Morning,Mobile,4.0,No,0.08,Basic,0.0,No Change,OTT_PLATFORM
SUB-02017,55.0,Female,24.0,AMER,PayPal,3.0,4.0,17.86,356.0,43.34,0,Yes,14.0,F1,Yes,4K,26.0,71.12,5.14,0.38,1849.0,1077.44,771.56,Football,single,Yes,No,Regular,Sports,9.238251423691572,0.0,5.0,122.0,Medium,Yes,Social Media,Conversion,1188.352244,0.1859258567,0.1245450979,8.574747703,4530.0,434.63,No,No,86.6,37.0,0.68,Reality,Morning,Smart TV,4.0,Yes,0.82,Standard,0.0,No Change,OTT_PLATFORM
SUB-02018,65.0,Male,31.0,AMER,Credit Card,2.0,8.0,8.15,329.0,51.21,0,No,0.0,Not Applicable,No,SD,22.0,365.48,4.61,0.32,8040.6,6005.78,2034.82,Football,single,Yes,Yes,Regular,Sports,19.33896021534608,0.0,3.0,83.0,Low,No,SEO,Conversion,3300.678663,0.1314850798,0.1810387645,10.87187348,4994.0,187.53,Yes,No,216.5,10.0,0.36,Thriller,Afternoon,Smart TV,6.0,Yes,0.14,Family,0.0,No Change,OTT_PLATFORM
SUB-02019,39.0,Female,55.0,EMEA,Credit Card,0.0,8.0,14.65,232.0,63.58,1,Yes,17.0,Football,No,4K,23.0,327.2,3.85,0.3,7525.7,6837.15,688.55,Football,single,Yes,No,Regular,Simulation,7.508461453433506,0.0,8.0,113.0,Medium,Yes,SEO,Conversion,841.0036198,0.08646146349,0.1237120757,10.62746585,3910.0,434.09,Yes,Yes,10.1,11.0,0.51,Drama,Evening,Mobile,4.0,No,0.37,Basic,1.0,No Change,OTT_PLATFORM
SUB-02020,19.0,Female,13.0,APAC,Debit Card,3.0,6.0,12.74,16.0,41.03,0,No,0.0,Not Applicable,No,4K,18.0,71.45,4.08,0.39,1286.1,1259.49,26.61,Football,single,Yes,No,Regular,Simulation,9.723523683954454,0.0,9.0,40.0,Medium,Yes,SEO,Awareness,3071.236788,0.1075019133,0.1107293793,6.011786268,4459.0,0.08,No,No,161.0,41.0,0.68,Thriller,Evening,Desktop,6.0,No,0.71,Basic,0.0,No Change,OTT_PLATFORM
SUB-02021,41.0,Male,16.0,AMER,Credit Card,4.0,5.925,13.17,283.0,31.07,0,No,0.0,Not Applicable,No,HD,15.0,162.64,4.01,0.67,2439.55,2811.07,-371.52,Football,single,Yes,No,Regular,Action,14.872082082051698,0.0,14.0,21.0,Medium,Yes,Referral,Awareness,6820.192702,0.2889795541,0.1166623517,5.751691888,3913.0,349.19,No,No,231.4,38.0,0.96,Thriller,Late Night,Smart TV,6.0,Yes,0.82,Standard,3.0,Upgraded,OTT_PLATFORM
SUB-02022,25.0,Male,24.0,APAC,Credit Card,1.0,2.0,7.93,301.0,35.06,0,No,0.0,Not Applicable,No,HD,16.0,38.85,4.75,0.56,621.55,541.41,80.14,Football,single,Yes,No,Regular,Simulation,5.609905452791589,0.0,17.0,92.0,High,Yes,Referral,Awareness,2971.753225,0.1892466565,0.1045314181,7.077893147,3671.0,9.78,No,Yes,136.6,70.0,0.25,News,Morning,Mobile,5.0,No,0.86,Premium,0.0,No Change,OTT_PLATFORM
SUB-02023,28.0,Female,13.0,EMEA,Credit Card,4.0,4.0,14.53,165.0,36.75,0,No,0.0,Not Applicable,No,4K,20.0,319.07,4.24,0.15,6381.35,1451.65,4929.7,Football,single,Yes,No,Regular,Sports,16.786177462060493,0.0,1.0,98.0,Low,No,Social Media,Retention,6924.177001,0.1410134036,0.1294639684,7.247813981,3863.0,208.49,No,No,225.2,10.0,0.87,Drama,Afternoon,Mobile,2.0,No,0.53,Basic,0.0,No Change,OTT_PLATFORM
SUB-02024,30.0,Female,24.0,AMER,Debit Card,0.0,4.0,5.65,269.0,40.35,0,Yes,5.0,F1,No,HD,12.0,336.44,5.8,0.17,4037.25,1054.04,2983.21,Football,single,Yes,Yes,Casual,Sports,6.875793359987642,1.0,14.0,178.0,High,Yes,Email,Awareness,9906.592261,0.2613103626,0.09759633913,13.21298879,2643.0,426.35,No,Yes,17.3,35.0,0.92,Reality,Evening,Smart TV,1.0,No,0.48,Premium,0.0,Upgraded,OTT_PLATFORM
SUB-02025,34.0,Female,54.0,APAC,Credit Card,3.0,2.0,19.9,179.0,46.74,0,Yes,17.0,Football,No,HD,16.0,83.04,5.1,0.44,1328.65,755.92,572.73,Football,single,Yes,No,Regular,Simulation,6.355404482628215,0.0,5.0,26.0,Low,No,PPC,Consideration,9897.8567,0.2572148323,0.06901981478,12.10221104,2979.0,309.74,Yes,Yes,103.4,51.0,0.67,News,Evening,Mobile,3.0,Yes,0.85,Premium,0.0,No Change,OTT_PLATFORM
SUB-02026,25.0,Female,26.0,EMEA,Credit Card,3.0,9.0,5.4,258.0,49.45,0,Yes,7.0,Tennis,No,SD,18.0,33.34,6.83,0.28,600.2,862.95,-262.75,Football,single,Yes,No,Regular,Strategy,9.312946314165156,0.0,18.0,130.0,High,Yes,PPC,Consideration,2787.730073,0.1515031449,0.07958043172,0.8791655052,4468.0,367.85,No,Yes,66.1,30.0,0.93,Kids,Evening,Desktop,2.0,No,0.56,Standard,0.0,No Change,OTT_PLATFORM
SUB-02027,38.0,Male,2.0,APAC,PayPal,3.0,2.0,5.75,76.0,24.55,0,No,0.0,Not Applicable,No,4K,20.0,13.18,7.19,0.25,263.65,288.33,-24.68,Football,single,Yes,No,Regular,Simulation,17.970057478575768,1.0,2.0,130.0,Low,No,Email,Retention,4721.55309,0.1864569139,0.08904318134,5.934451039,1369.0,320.85,Yes,No,176.7,32.0,0.4,News,Afternoon,Mobile,4.0,No,0.58,Basic,0.0,Downgraded,OTT_PLATFORM
